Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
330455705220175;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;252.0;901.0;3.58;2.92;702.89;531879.56;859.84;515612.23;401.46;325065.37;758.74;343321.41
330455705220176;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;86.0;314.0;3.65;9.29;737.62;355102.15;802.97;333816.31;411.94;294269.21;753.83;280676.5
330455705220177;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;302.0;983.0;3.25;2.95;736.16;464190.53;900.08;419830.09;512.83;367464.69;822.5;334587.43
330455705220178;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;170.0;538.0;3.16;2.64;679.9;413861.82;786.28;394842.83;484.54;486119.41;748.23;553601.53
330455705220179;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;465.0;1511.0;3.25;3.23;674.4;360727.51;766.74;339266.67;434.84;319232.45;703.87;327385.34
330455705220180;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;192.0;591.0;3.08;2.21;986.26;831091.31;1127.15;790770.58;605.86;695581.26;964.54;761619.28
330455705220181;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;62.0;212.0;3.42;2.28;616.13;225860.18;779.59;156941.5;397.89;194417.34;647.47;154407.17
330455705220182;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;216.0;734.0;3.4;3.48;498.44;122240.95;615.22;78788.54;339.47;115071.62;578.82;57510.05
330455705220183;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;200.0;586.0;2.93;2;1329.86;2746631.9;1528.57;2853914.44;809.37;1524466.11;1248.39;1804150.49
330455705220184;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;244.0;699.0;2.86;1.74;1558.35;2519933.74;1712.78;2505082.54;923.46;1525017.55;1344.36;1654550.64
330455705220185;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;255.0;711.0;2.79;2.1;1877.11;3112386.42;1937.91;3095303.73;1255.76;2507942.18;1662.41;2644345.57
330455705220186;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;216.0;734.0;3.4;2.46;1940.09;5959493.01;2182.6;6176251.82;1077.48;3095539.09;1665.2;3807051.4
330455705220187;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;182.0;573.0;3.15;2.72;1541.59;3135081.98;1690.18;3186428.45;1047.61;2127915.88;1458.16;2363817.21
330455705220188;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;230.0;650.0;2.83;2;2079.05;3796383.38;2163.71;3767661.79;1221.61;2655508.5;1805.47;2871074.09
330455705220189;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;229.0;670.0;2.93;2.12;1969.28;3810807.17;2107.32;3786926.91;1235.98;3069208.13;1792.31;3454482.08
330455705220190;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;278.0;756.0;2.72;2.14;1614.92;3021347.75;1694.15;3035402.92;983.89;2055866.71;1483.22;2359256.11
330455705220191;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;274.0;759.0;2.77;2.21;1988.37;4019814.38;2251.29;3959188.76;1225.02;2560874.83;1810.9;2725006.26
330455705220192;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;333.0;1017.0;3.05;2.71;941.44;1229005.76;1279.59;1237788.69;822.52;1055710.08;1207.95;1084876.11
330455705220193;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;335.0;1035.0;3.09;2.75;1257.55;1593168.65;1394.96;1575510.17;770.68;1012209.49;1161.62;1071646.53
330455705220194;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;323.0;1053.0;3.26;2.75;1191.5;1377602.52;1369.59;1339461.2;730.75;1075689.67;1201.14;1203341.27
330455705220195;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;285.0;914.0;3.21;2.2;1240.84;1201133.81;1370.7;1148637.66;818.83;1030804.82;1197.53;1054075.16
330455705220196;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;236.0;664.0;2.81;1.94;982.69;717202.83;1109.64;668754.55;653.66;558066.3;988.86;512662.41
330455705220197;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;224.0;612.0;2.73;2.13;1132.82;1490677.47;1158.68;1494762.44;774.92;899884.25;1014.65;935114.43
330455705220198;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;272.0;816.0;3;2.41;853.44;471358.06;951.38;432113.54;567.08;380350.12;851.21;328959.23
330455705220199;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;280.0;755.0;2.7;2.02;768.03;352355.28;907.38;289578.64;581.34;328637.99;861.48;245478.64
330455705220200;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;244.0;714.0;2.93;2.7;672.68;179592.72;752.9;140428.85;433.92;198814.64;706.74;130820.47
330455705220201;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;318.0;989.0;3.11;2.87;800.8;333580.61;903.02;283672.86;505.22;271841.68;793.1;198283.69
330455705220202;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;256.0;705.0;2.75;2.13;972.16;549143.57;1086.78;489058.83;618.15;436831.52;921.19;371666.36
330455705220203;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;214.0;600.0;2.8;1.75;927.61;952777.35;1067.25;947144.17;607.42;635248.87;933.96;671876.67
330455705220204;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;212.0;639.0;3.01;2.59;898.78;613528.19;1041.21;562173.26;632.33;500558.82;927.86;460189.23
330455705220205;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;238.0;694.0;2.92;2.13;992.21;557733.55;1073.4;516037.27;659;460269;941.85;391261.09
330455705220206;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;224.0;671.0;3;2.61;887.59;561206.96;1057.56;488537.91;613.71;560358.21;1022.27;515611.61
330455705220207;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;191.0;565.0;2.96;2.63;1138.32;1154364.29;1188.09;1145658.15;670.66;732820;967.65;770061.31
330455705220208;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;329.0;942.0;2.86;2.12;854.56;668107.51;1052.99;614094.37;603.8;535776.57;943.51;516660.88
330455705220209;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;342.0;1003.0;2.93;2.09;1080.74;876221.04;1180.88;839041.42;670.76;621698.04;986.62;602789.44
330455705220210;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;282.0;815.0;2.89;2.07;896.26;629926.98;1035.84;583255.16;679.77;819811.35;997.46;886199.09
330455705220211;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;186.0;534.0;2.87;2.1;1000.3;851882.21;1069.28;836780.55;609.28;560806.26;925.49;559201.87
330455705220212;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;195.0;563.0;2.89;2.43;915.88;2978656.04;986.72;3140039.76;562.09;1374151.27;837.05;1817557.72
330455705220213;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;290.0;877.0;3.02;2.73;1037.26;610264;1078.16;590160.59;599.42;473270.51;924.55;429292.59
330455705220214;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;202.0;569.0;2.82;2.08;1046.73;589086.78;1101.25;559577.49;655.75;504470.04;993.63;428442.76
330455705220215;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;192.0;565.0;2.94;2.33;682.91;357106.15;874.12;289501.41;515.32;320883.1;832.71;254004.65
330455705220216;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;225.0;645.0;2.87;2.36;581.18;308195.58;827.63;234448.65;503.45;284050.76;804.68;211409.97
330455705220217;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;201.0;679.0;3.38;2.63;873.22;280611.76;953.9;229299.78;529.57;406792.74;869.68;372164.99
330455705220218;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;161.0;490.0;3.04;2.1;909.59;546622.81;989.49;515369.37;619.58;448712.2;899.12;399654.9
330455705220219;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;159.0;503.0;3.16;3.45;935.08;1061619.06;1025.36;1071616.55;576.61;597393.03;865.92;646786.17
330455705220220;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;237.0;754.0;3.18;2.65;1029.88;778854.5;1130;741258.44;620.26;548332.35;955.02;524513.65
330455705220221;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;233.0;639.0;2.74;2.08;803.99;543283.79;867.27;531107.63;520.57;460641.27;819.46;480250.36
330455705220222;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;276.0;737.0;2.67;2.2;1014.33;633831.59;1072.62;607630.31;687.33;517065.85;942.78;468303.16
330455705220223;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;318.0;930.0;2.92;1.86;676.5;456309.9;915.43;398502.36;595.31;452460.49;876.73;419559.61
330455705220224;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;155.0;426.0;2.75;1.86;816.34;498838.51;1012.26;419604.16;711.56;528732.14;1007.83;449998.77
330455705220225;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;434.0;1318.0;3.04;1.89;1437.79;3010859.2;1757.75;3118774.11;985.83;1914865.08;1463.81;2143901.8
330455705220226;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;291.0;905.0;3.11;2.21;1182.63;1380519.92;1256.01;1373989.25;653.79;841472.5;1045.54;936281.62
330455705220227;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;288.0;861.0;2.99;1.79;1056.57;1409439;1222.06;1428033.7;742.91;1154489.33;1118.07;1318366.89
330455705220228;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;276.0;841.0;3.05;2.34;1072.89;1696563.21;1165.81;1735326.23;662.11;987804.39;1012.06;1156084.06
330455705220229;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;185.0;554.0;2.99;2.95;669.38;368631.76;804.12;334262.07;432.52;274014.2;738.63;241726.8
330455705220230;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;355.0;1160.0;3.27;2.03;1349.84;2744308.25;1421.94;2788500;812.48;1582927.22;1221.74;1880703.2
330455705220231;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;249.0;831.0;3.34;3.19;571.37;202302.1;677.49;167818.77;344.18;228522.76;675.55;224670.56
330455705220232;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;293.0;856.0;2.92;2.68;1107.66;1559743.01;1180.16;1576331.95;687.05;932144.65;1019.58;1044487.56
330455705220233;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;152.0;399.0;2.63;2.16;1136.03;1248534.38;1251.28;1230859.24;849.92;1192175.84;1231.87;1257684.93
330455705220234;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;221.0;672.0;3.04;1.78;1409.38;1935567.21;1519.38;1919425.75;857.68;1697199.87;1360.61;2008941.34
330455705220235;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;208.0;643.0;3.09;1.82;1670.85;2563521.46;1868.47;2497115.99;1082.09;1890728.44;1519.64;1990584.07
330455705220236;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;252.0;760.0;3.02;1.89;1195.86;2394649.13;1477.24;2543162.26;940.34;2182101.94;1379.85;2596441.43
330455705220237;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;212.0;635.0;3;1.33;2176.75;56376220.68;3076.47;77048242.53;1395.99;22408526.09;2448.36;36768730
330455705220238;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;332.0;1050.0;3.16;2.69;1136;827756.25;1204.96;794806.07;656.02;627343.21;1044.6;592968.07
330455705220239;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;385.0;1313.0;3.41;2.56;1242.2;1668098.71;1332.17;1669062.98;727.26;1067230.94;1098.54;1204388.51
330455705220240;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;1;101.0;358.0;3.54;3.35;813.19;523550.09;855.54;514488.71;527.52;596386.55;810.12;687402.42
330455705220241;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;210.0;643.0;3.06;1.63;1951.5;3922754.13;2101.61;3908950.39;1052.15;2538610.03;1704.31;3001928.65
330455705220242;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;585.0;1825.0;3.12;2.24;1125.94;765030.18;1213.03;718476.17;702.39;650699.57;1065.97;599907.45
330455705220243;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;69.0;194.0;2.81;2.57;400.29;159041.09;613.78;111778.59;314.62;139781.66;621.92;84554.22
330455705220244;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;288.0;940.0;3.26;1.88;1039.98;1357178.67;1296.6;1359345.75;783.31;906348.05;1139.96;912462.76
330455705220245;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;160.0;459.0;2.87;1.46;1729.28;1872141.2;1832.35;1794350.66;951.77;1374678;1425.87;1383472.73
330455705220246;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;241.0;738.0;3.06;1.47;1324.21;1109623.83;1381.54;1078327.16;777.97;856109.94;1148.89;838095.27
330455705220247;3;Região Sudeste;33;Rio de Janeiro;3306;Metropolitana do Rio de Janeiro;33018;Rio de Janeiro;19;RM Rio de Janeiro ;3304557;RIO DE JANEIRO;330455705;RIO DE JANEIRO;33045570522;BANGU;3304557099;Bangu;1;0;193.0;618.0;3.2;1.61;1103.74;694357.38;1245.74;606278.84;702.65;589493.07;1043.82;519398.91
